,news,catagory
11,"Naannoon Oromiyaa ammoo naannolee sodaan weerara hoomaa awwaanisaa itti hammaate keessaa tokko jedhan Ministeera Qonnaatti daarektarri eegumsa biqilootaa Obbo Zabdewos Saalaato BBC'tti yeroo dubbatan.

""Hoomaa awwaanisaa 180 ol ofirraa ittisne. Hoomaan awwaanisaa tokko bal'ina hanga magaala Finfinnee gahu qaba"" jedhan.

Obbo Zabdewos Saalaato BBC'tti akka dubbataniitti, Itoophiyaan erga ji'a Waxabajjii bara 2011 as weerara hoomaa awwaanisaa irraa bayyanachuu hin dandeenye.

Naannoleen biyyattii harki caalmaan weerara hoomaa awwaanisaa keessumeessaniiru. Naannoleen kunnen Affaar, Tigraay, Amaaraa, Somaalee, Oromiyaa fi Naannoo Saba, Sablammoota fi Uummatoota Kibbaati.

""Biyyaalen akka Yaman fi Somaaliyaa hoomaa awwaanisaa isaan weeraru ittisuu irratti hojjechuu dhiisuu isaanitin hoomaan awwaanisaa akka fedhetti guddatee, bilisummaan jiraatee gara keenya dhufa"" jedhan Obbo Zabdewos.

Kun immoo hammeentaan hoomaa awwaanisaa gara Itoophiyaa dhufu akka baay'atu taasisuu dubbatan. 
Miidhaa midhaan fi qabeenya uummamaa biroorratti gahe kan gaafanne Obbo Zabdiwos miidhaa ji'oota Waxabajjii hanga dhuma Sadaasaa uummame irratti qorannoon taasifamee xummuramuu fi kan dhuma ji'a Sadaasaa as jiru ammo qoratamaa akka jiru himan.

Bu'aan qorannoo kanaas qorannoon marsaa lammaffaa amma adeemsifamaa jiru erga xummuramee booda kan ifoomsamu ta'uu nutti himan. 
Godinaalen naannoo Oromiyaa akka Booranaa fi Baale torbeewwan muraasaa as weerara hoomaa awwaanisaan cimaa miidhaman.

Godinni Booranaa aanaalee 13 qabu keessaa aanaaleen 12 hoomaa awwaanisaa gama Keeniyaa fi naannoo Somaaleetin dhufanin jalaa miidhamaniiru.

""Muka guddaa baala qabu fi lafarratti ammo marga qulqulleessee. Waan magariisaa tokko hin hambisne"" jechuun BBCti himan jiraataan aanaa Areero Obbo Huseen Sooraa.

Awwaannisni godinicha kallattii lamaan weerare aanaadhaa aanaatti socho'oon oyruuwwan midhaanii kan akka xaafi, boqoolloo fi boloqqee mancaase. 
Hoomaan awwaanisaa kun torbee tokko dura naanno Somaalee irraa gama aanaa Waacilleetin godina Booranaa seenu isaa kan dubbatan Obbo Huseen Sooraa ""lafti margaa horsiise bultootaas badii hoomaa awwaanisaa kana jalaa hin baane"" jedhan.

Gareewwan miidhaa hoomaa awwaanisaan godina Booranaa irratti qaqqabe qoratan lama hundeessun qorachaa akka jiran kan himan itti gaafatamaan Waajjira Horsiise-bulaa godina Booranaa Obbo Mahaammad Abbaa Qoodaa haala hanga ammaa jirun aanaa Taltallee qofatti midhaan hektaarri 173 hoomaa hawwaanisaan manca'uu isaa BBCti himan.

Aanaaleen godinichaa akka Waacille, Yaabal'oo, Dubuluq, Miyoo, Goomolee, Dilloo, El-Wayyee fi Mooyyalee weerara awwaanisaa kanaan miidhamuu isaanis jiraattotni godinicha BBCn haasofsiise himu.

Weerara hoomaa awwaanisaan barbadaa'un marga loonii horsiise bultoota gidduutti walitti bu'iinsa uumaa jiraachuu kan nutti himan immoo godina Baaletti jiraataa aanaa Raayituti.

Kana malees aanichatti omishaalen midhaanii akka xaafi, boqoolloo fi mishingaa weerara hoomaa awwaanisaan manca'uu isaani himan. 
Tumsa uummatni fi qaamolen mootummaa weerara awwaanisaa faccisuuf taasisanin uummatni maloota aadaatin sagaleewwan garaagaraa dhageesisuu fi aara aarsun akka ofirraa ari'u hojjetamaa turuu jiraattotni godinaalee Baale fi Booranaa BBCn haasofsiise himu.

Haa ta'u malee tumsi kun bu'aa barbaadamu akka hin fidne fi mancaatii margaaf midhaanii akka hin hambisne dubbatu.

""Ministeerri qonnaa xayyaara akka nuf ergu yeroo gaafannu deebi ""paayilatiin xayyaaraa lammii biyya Keeniyaa waan ta'ef amma ayyaana qillef boqonnaarra jira"" jedhutu nuf laatame"" jedhan itti gaafatamaan waajjira horsiise bulaa godina Booranaa Obbo Mahaammad Abbaa Qoodaa.

Kana malees caasaan godinaa hawaasa walin qindoominaan hojjechaa jiraatulle qaamoleen sadarkaa naannoo fi federaalaa jiran keemikaala biifamu dhiyeessurrattis laafina qabu jedhan.

Godinni Booranaa hoomaa awwaanisaan erga weeraramee guyyoota kudhanii ol ta'ulle keemikaalli hanga kaleessaatti godinicha hin geenye.

Ministeera Qonnaatti daaryektarri eegumsa biqilootaa Obbo Zabdewos Saalaato keemikaalli guyyaa kaleessaa godina Booranaa gahuusaa himan.
Xayyaara walin walqabatees hanga iddoon qubannaa xayyaaraa qophaa'utti fi haalawwan biroo mijeessuf turamuusaa himan. Gama hawaasaatiinis biifaan keemikaalaa akka hin adeemsifamne keessattuu godina Baale keessa hanqinni hubannoo akka jiru dubbatan.

""Godina Baale keessaa aanaalee Gooroo fi Gindhir qofatu biifaan kemikaalaa xayyaaraan akka hojjetamu heeyyamamaa ta'an. Aanaalee biroo keessatti mormiin jira. Kanammoo caasaalen mootummaa hawaasa amansiisu qabu"" jedhan Obbo Zabdiwos Saalaato.

""Xayyaarri har'a gara godina Baale ni imala"" jechuunis himan.

Ogeeyyin sadargaa aanaa jiran idoowwan hoomaan awwaanisaa itti qubate adda baasanii gabaasuu irratti hanqina akka qaban kan dubbatan daayrektarichi ""osoo xayyaarri kana dura ergameyyu bu'aa argamsiisu dhiisuu danda'a ture"" jedhan.

Guyyaa boruus ogeeyyi aanaalee godina Baale 13 walin magaala Roobetti akka mari'atan Obbo Zabdiwos BBCti himan.Sodaa yeroo dhiyoo…

""Sodaa weerara awwaanisaa guddaa qabna. Tokkoffaa roobni waqtiisaa malee roobaa jiru awwaanisni hanqaaquu buusuuf haala mijataa akka argatu taasisa. Gama biraatin biyyaalee ollaa awwaanisni irraa dhufu keessattis haalli qilleensaa walfakkaataa waan ta'ef weerarri awwaanisaa babal'achuu akka danda'u raagni idil addunyaa agarsiisa"" jedhan Obbo Zabdiwos.

Ministeerri Qonnaa hoomaa awwaanisaa qonna arfaasaa fi jallisif sodaa dha jedhe ofirraa ittisuuf hawaasni fi caasaalen mootummaa dhimmichi ilaallatu gamanumaa akka tumsanif gaafachaa jira.

Hojiin fulduratti duulli weerara awwaanisaa ittisuuf taasifamu bajata ministeerri qonnaa qabuu ol waan gaafatuf ministeerri maallaqaa fi qaamoleen biroo bajata yerootti gadhiisun tumsuu qabu jedhan.

Itti gaafatamaan Waajjira Horsiise Bulaa godina Booranaa Obbo Mahaammad Abbaa Qoodaa fi horsiise bultootni godinichaa miidhaa hoomaan awwaanisaa guyyoota darbanitti qaqqabsiisen dabalataan weerarri guyyoota itti aananitti uummamuuf jedhu yaaddoo akka itti ta'e BBCti himaniiru.",agriculture
12,"Hojiin misooma sululaa godinaalee Oromiyaa garaa garaa keessatti itti fufuu isaa Biiroon Qonnaa fi Qabeenya Uumamaa Oromiyaa beeksise.

Hojiin misooma sululaa bara kanaa Amajjii 1, 2012 irraa eegalee godinaalee garaa garaa keessatti kan itti fufe tahuu isaa itti aanaa hogganaa fi itti gaafatamaan damee qabeenya uumamaa fi wabii nyaataa Biiroo Qonnaa fi Qabeenya Uumamaa Oromiyaa obbo Indaalkaachaw Tafariin ibsaniiru.

Bara kana sulula misoomu karaa saayinsaawaa taheen adda baasuun gara hojiitti kan galame tahuu dubbataniiru.

Haaluma kanaan Oromiyaa keessatti lafa hektaara miiliyoona 2.1 hojii misooma sululaan misoomsuuf hojiin duulan eegalame bifa hoohaan itti fufuu isaa obbo Indaalkaachaw dubbataniiru.

Misoomni kun sululawwan kuma 6 fi 448 irratti hojjetamaa jiraachuu fi namoonni miiliyoonni 6.8 irratti kan hirmaatan tahuu ibsaniiru.

Godinaalee 10 keessatti hojiin misooma sululaa ifaan kan eegalame yoo tahu, godinaalee hafan 10 keessatti ammoo Amajjii 15, 2012 ni eegalama jedhaniiru.

Hojiin misooma sululaa kun baatii tokkoo fi guyyaa 15n itti fufiinsaan kan hojjetamu tahuu obbo Indaalkaachaw himuu isaanii ragaan BDhKMNO irraa argame ni mulhsa.",agriculture
13,"Finfinnee, Amajjii 4, 2012 (FBC) – Qorannoon sanyii mishingaa fooyyeessuu deeggarsa Minsiteera Innooveeshinii fi Teeknooloojiin naannoo Yuunvarsiitii Saayinsii fi Teeknooloojii Finfinneettii gaggeeffamaa jira.

Qorannoon gaggeeffamaa jiru kun mishingaan yeroo tokko facahe giddugaleessan waggaa 5 hanga 7 osoo irra deebiin hin qotaminii fi hin facahin waggaatti saha 2-3 oomisha kennuu akka dandahuuf hojjetamaa jira jedhameera.

Hektaara tokkotti callaa kuntaala 60 hanga 70 laachuu akka dandahu ibsameera.

Deeggarsa ministeerichi taasiiseen kana dura iddoolee lamatti yaalii godhameen buhaa gaarii argamsiisuu isaa himameera.

Yuunvarsiitii Saayinsii fi Teeknoolloojii Finfinneetti Mishingaan baatii Waxabajjii bara 2011 facahe yeroo 3f oomisha laachuu dandaheera.

Oomishni kunis hoggantoota innooveeshinii fi teeknooloojiin daawwatamuu isaa ragaan ministericharraa argame ni mulhisa.",agriculture
14,"Finfinnee,Amajjii 4, 2012 (FBC) – Bara kana misooma Bunaa irratti xiyyeeffannoon hojjetamaa akka jiru Dooktar Girmaa Amanteen himan.

Duullii Buna dulloomee gamashuu godina Jimmaatti eegalamee jira.

Buna Oromiyaa keessatti argaman keessaa %30 Buna dulloomaniidha.

Bunni dulloome ammoo oomishtummaan isaa xiqqaa tahuu fi dandeettiin dhukkuba dandamachuu gadi aanaadha.

Mootummaan naannoo oromiyaa misooma bunaaf bara kana birrii miiliyoona dhibba 1 fi miiliyoona 20 ramaduun hojiitti galuu isaa ibsameera.

Keessattuu buna gamashuu fi sanyii filatamaa bunaa qopheessuu irratti xiyyeeffannoon kan hojjetamu tahuu himameera.

Ogeeyyii waliin tahuun hojiin buna dulloomee gamashuu fi kan buqqahuu qabu buqqisuun sanyii haaraan bakka buusuu xiyyeeffannoon hojjetamaa jiraachuu Sadarkaa Itti Aanaa Preezdaantii Mootummaa naannoo Oromiyaatti hogganaan seektara misooma baadiyyaa Dooktar Girmaa Amantee dubbataniiru.

Qonnaan bultoonnii fi daldaltoonni naannoo Oromiyaa buna bituun gabaa giddugaleessaa fi biyya alaatiif kallattiin akka dhiheessaniif Birrii biliiyoonni 15 liqiin baankii irraa akka dhiyaatu godhamee jira jedhan.

Kana keessaa Birriin biiliyoonni 7 dhiyaachuun hojiitti galamuu isaa fi daldala seeraan alaa hambisuun gatiin bunaa akka fooyyahu hojjetamaa jiraachuu Dooktar Girmaan ibsaniiru.

Akkasumas, Oromiyaa keessaatti giddugala buna qulqulleessuu fi sadarkeessuun kallattiin biyya alaatti ergu Magaalaa Gimbii, Jimmaa, Bulee Horaa fi Dirree Daawaatti hundeessuuf hojjetamaa jiraachuus Dooktar Girmaan himaniiru.

Buna oromiyaa kallattiin biyya alaatti erguuf Investaroonni biyya Chaayinaa Paarkii Indastirii Jimmaa keessatti waarshaa bunatti sona dabalan akka dhaabaniif walii galamuu isaa ragaan Biiroo Qonnaa fi Qabeenya Uummamaa Oromiyaa irraa arganne ni mulhisa.",agriculture
15,"Finfinnee, Amajjii 5, 2012 (FBC)  – Awwaanisa gammoojjii Godina  Baalee, Booranaa fi Gujiitti uumaman ittisuuf xiyyaaronni dabalataa gara naannichaatti akka bobbahan Ministeerri Qonnaa ibse

Ministeerichi baatii Waxabajjii dabarsinerra eegalee hojii Awwaanisa gammoojjii ittisuu hanga ammatti ammaatti hojjetamaa jiraachuu ibseera.

Awwaannisni kun Godina Baalee fi Booranatti miidhaa kan qaqqabsiise yoo tahu, Aanoota Nannoo kibbaan wal dangeessanitti ni duula sodaa jedhus eerera.

Bakkeewwaan Awwaannisni kun miidhaa qaqqabsiisa jiru mootummaa naannoo Oromiyaa waliin tahun xiyyaaraan hojiin keemikaala biifuu gaggeeffamaa kan jiru yoo tahu, gahaa tahuu dhabuun xiyyaarota dabalataa erguuf akka murteesse ministeerichi ibseera.

Faanaa Biroodkaastiing koorporeet waliin turtii kan taasisaan ministeerichatti daayreektarri eegumsa bosonaa obbo Zabdiyoos Salaatoo hojiin Awwaannisa gammoojjii hordofuu fi ittisuu hojjetamaa jiraachuu ibsaniiru.

Obbo Zabdiyoos Awwaannisni gammoojii kun Yemeenii fi Somaalee Laandiirraa karaa Affaarii fi Naannoo Somaaleen galuun naannoo Amaaraa, Tigiraay, Baha oromiyaa fi naannoo Dirree Dawaatti kan uumame yoo tahu,  hanga dhuma  baatii Saadaasattti hojiin ittisuu boqonna duraa tahuu himaniiru.

Rakkinichi daangaa cehaa waan taheef hojiin ittisuu biyyoota ollaa waliin qindoominaan kan hojjetamu tahu hubachiisaniiru.",agriculture
16,"Finfinnee, Amajjii 6, 2012 (FBC) – Hojiin misooma sululaa godinaalee Oromiyaa garaa garaa keessatti itti fufuu isaa Biiroon Qonnaa fi Qabeenya Uumamaa Oromiyaa beeksise.

Hojiin misooma sululaa bara kanaa Amajjii 1, 2012 irraa eegalee godinaalee garaa garaa keessatti kan itti fufe tahuu isaa itti aanaa hogganaa fi itti gaafatamaan damee qabeenya uumamaa fi wabii nyaataa Biiroo Qonnaa fi Qabeenya Uumamaa Oromiyaa obbo Indaalkaachaw Tafariin ibsaniiru.

Bara kana sulula misoomu karaa saayinsaawaa taheen adda baasuun gara hojiitti kan galame tahuu dubbataniiru.

Haaluma kanaan Oromiyaa keessatti lafa hektaara miiliyoona 2.1 hojii misooma sululaan misoomsuuf hojiin duulan eegalame bifa hoohaan itti fufuu isaa obbo Indaalkaachaw dubbataniiru.

Misoomni kun sululawwan kuma 6 fi 448 irratti hojjetamaa jiraachuu fi namoonni miiliyoonni 6.8 irratti kan hirmaatan tahuu ibsaniiru.

Godinaalee 10 keessatti hojiin misooma sululaa ifaan kan eegalame yoo tahu, godinaalee hafan 10 keessatti ammoo Amajjii 15, 2012 ni eegalama jedhaniiru.

Hojiin misooma sululaa kun baatii tokkoo fi guyyaa 15n itti fufiinsaan kan hojjetamu tahuu obbo Indaalkaachaw himuu isaanii ragaan BDhKMNO irraa argame ni mulhsa.",agriculture
17,"
Finfinnee, Amajjii 9, 2012 (FBC) – Weerara hoomaa awwaannisaa godina Baalee, Gujii Lixaa, Booranaa fi Gujiitti mudate tohachuuf hojjetamaa jiraachuu Biiroon Qonnaa fi Qabeenya Uumamaa Oromiyaa beeksise.
 
Weerarri hoomaa awwaannisaa Godina Baalee, Gujii Lixaa, Booranaa fi Gujiitti mudachuu biirichi beeksiseera.
 
Hoomaan awwaannisaa kun miidhaa guddaa osoo hin geessisin toohachuuf qindoominaan hojjatamaa akka jiru Biiroo Qonnaa fi Qabeenya Uumamaa Oromiyaatti daayreektarri eeggumsa biqiltuu obbo Dajanee Hirphaa ibsaniiru.
 
Weerara kana toohachuuf mala aadaa fi ammayyaa fayyadamuun hojjetamaa jiras jedhaniiru.
 
Weerarri kun miidhaa guddaa osoo hin qaqqabsiisiin toohachuuf hojiin hawaasa balhaa hirmaachise hojjetamaa jira jedhameera.
 
Hammii hoomaa kun yeroo gara yerootti babalhachaa waan jiruuf qaama dhimmi ilaalu waliin qindoominaan hojjetamaa jiraachuu himameera.
 
Weerara hoomaa awwaannisaa kana bifa qindoomina qabuun toohachuuf mootummaa federaalaa fi dhaabbilee deeggartootaa waliin tahuun hojjetamaa jiraachuun eerameera.
 
Hoomaa awwaannisaa kana mala aadaatiin toohachuuf ogeeyyii godinaalee hoomaan kun keessatti mulhate keessa jiraniif leenjiin hubannoo cimsuu gochaan deeggarame kennamaa jira jedhan obbo Dajaneen.
",agriculture
18,"Finfinnee, Amajjii 13, 2012 (FBC) – Jilli Ministeera Qonna FDRI obbo Umar Huseeniin durfamu fooramii nyaataa fi qonnaa addunyaa 12ffaa Barliin irratti gaggeeffamerratti hirmaate.

Konfaransii kana irratti aangahoonni siyyaasa biyyoota addunyaa kan hirmaatan yammuu tahu, dhimmoota ijoo nyaataa fi qonnaa irratti marihchuuf Barliinitti walgahaniiru.

Konfaransiin ministiroota qonnaa idil addunyaa kun mata duree, ‘Nyaata hundaaf, daldala tasgabbaahaa fi nyaata itti fufiinsa qabuufh jedhuun gaggeeffameera.

Minsitirri Nyaataa fi Qonnaa Jarman Juulihaa Lookneer ministeeroota qonnaa 71 fi bakka buutota dhaabbilee idil addunyaa 12 marii kana irratti hirmaachuuf Barliiniitti argamaniif haasawa baga nagaan dhuftanii taasiisaniiru.

Konfaransiin Barliin kun walgahii guddaa ministiroota qonnaa addunyaa tahuu fi dhimmoota ijoo irratti marichahuuf sadarkaa idil addunyaatti fooramii qophaahe tahuun ibsaniiru.

Kaayyoon marii kanaa dhimmoota gurguddoo rakkoo daldalaan walqabatan ilaalchisee furmaata laachuuf akka tahe ragaan Imbaasii Ityoophiyaa Barliinirraa argame ni agarsiisa.",agriculture
19,"Waggoottan darbanitti lafti heektaarri miiliyoona 10 tahu hojiiwwan misooma sululaan uwwifamuu Ministeerri Qonnaa FDRI beeksise.

Naannolee hundatti bakkeewwan mukeen irraa ciramanitti hojii eegumsa biyyee fi bishaaniin buhaa gariin akka argame ministeerichi ibseera.

Ministeera Qonnaatti Daayreektarri itti fayyadamaa fi eegumsa misooma qabeenya uumamaa obbo Tafarraa Taaddasaa biyyattiitti waggaatti heektaaran biyyeen hanga toonii 300 dhiqamaa ture hirhisuun dandahameera jedhan.

Misooma sululaan uwwisni bosonaa yeroodha gara yerootti guddachaa dhufeeras jedhan.

Hanga ammaatti hojii misooma sululaatin lafti heektaarri miiliyoonni 10 akka misoome himaniiru.

Fulduratti lafa heektaara miiliyoona 20 misoomsuuf karoora qabaachus dubbataniiru.

Bara kana qonnaan bultoonni naannolee Oromiyaa fi Amaaraa hojii eegumsa biyyee fi bishaanii hojjechaa jiraachuu beeksisaniiru.

Naannoleen kaanis hanga Gurraandhala 1tti qophii xumuruun gara hojiitti kan galan tahuun ibsameera.",agriculture
20,"Sadarkaa idil addunyaatti biqiltuun tiriiliyoona 1 dhaabamuufi

Jijjiirama qabeenya qilleensaa hammaacha dhufe kana dandamachiisuuf mootummoonni yaahii diinagdee addunyaarratti hirmaatan waliigaltee biqiltuu tiriiliyoona 1 dhaaburra gahuun isaanii ibsameera.

Yaahii Daavositti gaggeeffama jirurratti, jijjiirama qabeenya qilleensaa hammaacha dhufe dandamachiisuuf sagantaa sirna biqiltuu dhaabu ifoomeera.

Dhaabbi biqiltuu dhaabu kanarratti preezdaanti Doonaald Traamp dabalatee gaggeessitoonni biyyoota garagaraa dhiimma ijoo tahuu ilaalaniiru.",agriculture
21,"Hoomaan awwaannisaa Gaanfa Afrikaatti muudate waggoottan 25 as kan bara kanaa hammaataa tahuun ibsame.

Hoomaan bara kana Baha Afrikaatti muudate namoota miiliyoona 19 ol hanqina nyaataaf saaxiluu isaa Dhaabbata Mootummoota Gamtoomaniitti Dhaabbanni Nyaata fi Qonnaa beeksiise.

Keeniyaatti waggoottan 70 as kan bara kanaa isa hammaataa yoo tahu, mootummaan biyyattii ittisa isaaf Doolaara Ameerikaa miiliyoona 5 ol baasii godheera.

Oomishaaleen akka bunaa fi shayii hoomaa kanaan daran miidhamaniiru.

Hoomaan awwaannisa gammoojjii kun hammaa fi baayyhinaan kan bara kamiiyyuu kan caalu tahuun ibsameera.

Hoomaan kun ariitiin yoo hin tohatamne baha Afrikaatti balaa cimaa qaqqabsiisuu akka dandahu Dhaabbata Mootummoota Gamtoomaniitti ogeeyyiin ittisaa fi tohannoo hoomaa awwaannisa gammoojjii Dhaabbata Nyaataa fi Qonna Damee Baha Afrikaa himaniiru.

Hoomaan kun guyyaatti yoo xiqqaate kiilo meetira 130 ol imalaa akka jirus himameera.

Soomaaliyaa, keeniyaa, Jiibuutii fi Ityoophiyaan hoomaa kanaan biyyoota miidhamaa jiran tahuu dhaabbanni kun ibseera.",agriculture
22,"

Finfinnee, Gurraandhala 20, 2012 (FBC) – Ministeerri Qonnaa FDRI, Eejansiin Tiraanisfoormeeshinii Ityoophiyaa fi Iityoo Liiz qonna Ityoophiyaa meekaanaayizdii gochuuf waliigaltee mallatteessan.

Dhaabbanni Ameerikaa Ityoo Liiz; Ityoophiyaatti meeshaalee qonnaa fi teeknooloojii liiziin dhiyeessuuf Birrii biiliyoona walakkaa ramaduu beeksiseera.

Dhaabbatichi guyyaa harhaa Ministeera Qonnaa fi Ityoophiyaatti Eejansii Qonnaa fi Tiraanisfoormeeshinii waliin waliigaltee mallatteessera.

Ministir deettaan Ministeera Qonnaa FDRI obbo Saanii Radii akka ibsanitti yeroo ammaa kana lafa biyya keenyaa misoomuu dandahu keessaa teeknooloojii ammayyaahaan deeggaramuun misoomaa kan jiru %10 qofa jedhan.

Kana fooyyessuuf ammoo wayita kana dhaabbileen alaa meeshaalee qonnaa ammayyahoo liiziin akka dhiyeessan carraan mijateera jedhaniiru.

Dhaabbanni Ityoo Liiz hojii kanaaf kan oolu Birrii miiliyoona 400 ramadeera jedhe.

Waggoota sadan dhufan keessatti hanga Doolaara miiliyoona 100 fi miiliyoona 50 baasii gochuuf karoora akka qabus himeera.

Hanga ammaatti tiraaktaroota 9 qonnan bultootaaf yoo laatu, tiraaktarootni 48 fi janereetarootni gurguddoon ammoo geejibsiifamaa jiru jedheera

Meeshaaleen kun gama dargaggoota gurmaahanii fi giddugala hojii gamtaan kan raabsaman yoo tahu, qonnaan bultoonni qabeenya dhaabbii otuu hin qabsiisin meshaalee kana liiziin fudhachuun oomishtummaa guddisuu akka dandahan ibsameera.

Guyyaa harhaa naannoo Oromiyaarraa Siikkoo Maandoon meeshaalee gatii Birri miiliyoona 30, naannoo Tigraayirraa ammoo Agrikaalchariin Meekaanaayizdii Hiywoot meeshaaleen Birrii miiliyoona 20 akka dhufuuf dhaabbaticha waliin waliigaltee raawwataniiru.

Eejansiin Tiraanisfoormeeshinii Ityoophiyaa rakkoo damee qonnaa hiikuuf aanaaleen 300 qonna daangaa walootti akka fayyadaman taasisuu beeksiseera.

Dhaabbilee ammayyaa 10 tajaajila meekaanaayzeeshinii laatan Birrii miiliyoona 9.1 ijaaruu beeksiseera.
",agriculture
23,"

Finfinnee, Gurraandhala 17, 2012 (FBC) – Komishiniin Plaanii fi Misooma biyyaalessaa horsiisee bultoota fi naannoolee deeggersa addaa barbaadaniif karoora waggaa 10 ifoomseera.

Komishinichi karoora kana kan ifoomse guyyaa harha qaamoolee dhimmi ilaallatuu fi hirmaattoota naannoolee 6 irraa walitti babbahaan waliin marii taasiseerratti ture.

Waltajjicharratti Ministeera Naageenya dabalatee bakka buutoonni naannoolee Oromiyaa, Afaar, Kibbaa, Gaambeellaa, Beenishaanguul Guumz fi Suumaalee hirmaataniiru.

Karoorri ifoome kun jiruu fi jireenya horsiisee bultoota kan jijjiiruu fi oomishaa fi oomishtummaa dabaluuf ulaagaalee 9 of keessatti kan qabateedha jedhaniiru.

Buhuraalee misooma fayyaa, bishaanii fi mana barnootaa guutuun jiruu fi jireenya horsiisee bultoota jijjiiruun akka dandahamus mariicharratti dhaamameera.

Jiruu fi jireenya horsiisee bultoota jijjiiruufis kan dursu nagaadha jedhame.

Ijaarsaa caasaalee fi hojimaata sadarkaa Naannoo, godina, aanaa fi ganda jiruun nageenya waaraa fiduuf hojiin hojjetamu cimee itti fufuu akka qabu ibsameera.

Itti aantuun Komishinii Plaanii fi Misooma biyyaalessaa aadde Masarat Masqalee, karoorichi horsiisee bultoota facahanii jiraatan qorannoo fi fedhiin adda baasuun naannoo haaraa uumuun hawaasummaa fi diinagdee isaanii cimsuuf ni gargaara jedhaniiru.

Sisaay Geetahuntu gabaasee
",agriculture
24,"Finfinnee, Gurraandhala 17, 2012 (FBC) – Konfaransiin idil addunyaa Iityoo-Hoortiikaalchar jalqabaa Finfinneetti gaggeeffamuufi.

Konfaransiin kun Gurraandhala 20-21/2012 Finfinnee Hooteela Iskaay Laayititti kan gaggeeffamu tahuu Ministeerri Qonnaa FDRI ibsa laaten beeksiseera.

Sagantaa kanarratti hoggantoonni mootummaa olaanoon, keessummoonni biyyoota garaagaraarra dhufan, oomishtoonni damichaa fi ergitoonni, dhaabbileen Faayinaasii, Invastaroonni fi qorattoonni dhaabbilee barnootaa olaanoo kan hirmaatan tahuu ministir deettaan Ministeera Qonaa FDRI aadde Ayinaaleem Nigusee ibsaniiru.

Konfaransicha Ministeerri Qonaa FDRI fi waldaan ergitootaa fi oomishtootaa waliin tahuu kan qopheessan tahuu ibsaniiru.

Buhaalee fi hudhaalee qaamoolee damicha irratti hirmaachaa jiran qunnamaa jiru ilaalchisee mariin kan gaggeeffamu tahuu ibsameera.
Dhimmoota marii kanaan adda bahan irratti hundaahuun kallattii furmaataa laachuuf kan hojjetamu akka tahe ibsa isaaniin eeraniiru.

Misoomni Hortiikaalcheerii carraa hojii uumuu fi sharafa alaa argamsiisuurratti shoora olaanaa bahaa akka jiru aadde Ayinaaleem ibsaniiru.

Ministeerri qonnaa damichaan hojii hojjetu keessaa oomishaa fi oomishtumaa dabaluuf galteewwan barbaachisan dhiyeessuu akka tahe ibsaniiru.

Kana keessa xaahoo dhiyeessuu isa duraati jedhan.

Bara oomishaa 2012/13tti naannoolee Oromiyaa, Amaaraa, Kibbaa fi Beeniishaanguul Guumz, akkasumasa qonnaa daldalaa fi tajaajila dhuunfaaf xaahoo biyyoo kuntaalli miiliyoonni 14.5 kan barbaachisu tahuu ragaan Ministeera Qonnaa FDRI irraa argame ni muulhisa.",agriculture
25,"

Finfinnee, Gurraandhala 17, 2012 (FBC) – Ooyruun Misoomaa Hundagaleessa Waldaa Misooma Kunuunsa Daahimman Abbabach Goobanaa Yuunivarsitii Amboof dabarfamee kenname.

Ooyruun Misoomaa Hundagaleessa Waldaa Misooma Kunuunsa Daahimman Abbabach Goobanaa kan tahe naannoo Oromiyaa Godina Shawaa Lixaa Aanaa Tokkee Kuttaayee keessatti kan argamu waggoota 30 oliff tajaajila kennaa ture Yuunivarsitii Amboof dabarfamee kennameera.

Daayrektarri Waldichaa Obbo Isheetuu Araddaa bakka hoggantoonni federaalaa, naannoo fi godina jiranitti Preezdaantii Yuunivarsitii Amboo Dooktar Taaddasaa Qanahaaf dabarsanii kennaniiru.

Obbo Isheetuun walitti kenninsa booda haasaa taasisaniin akka jedhanitti, hundeessituu fi abbaa qabeenyumman waldichaa Dooktara Kabajaa Abbabach Goobaanaatiin waggoota 30 dura kan hundaahe yoo tahu, hawaasa naannichaa jireenya gadaanaa jiraatan gargaaruufi.

Wayita sanattis hawaasni naannichaa hojiilee jallisii, tajaajila ibsaa baayogaziin hojjetu uumuun kuduraa fi muduraa misoomsanii jireenyasaanii itti gaggeeffachaa turaniiru jedhu.

Wayita sanatti abbaa warraan 247 jallisiirra fayyadamoo tahuu dandahaniiru.

Dabalataanis qotiyyoowwan 68, sanyii filatamaa fi leecalloowwan adda addaa walidichi kennuusaa himaniiru.

Akka Dhaabbanni Prees Ityoophiyaa gabaasetti haala amma jiruun waldichi humna amma qabuun waldicha bulchuuf waan hin dandeenyeef yunivarsitii Ambootti kennamuusaa himanii, yunivarsitichis haala gaariin gaggeessa abdii jedhu akka qaban dubbataniiru.

Preezdaantiin Yuunivarsitichaa Dooktar Taaddasaa Qanahaa gamasaaniin, waldichi tajaajila kennaa ture itti fufsiisuuf caalaatti ni hojjetama jedhaniiru.
",agriculture
