,news,catagory
1570,"Godina Wallagga Lixaatti Kantiibaan Magaalaa Gullisoo Obbo Abbabaa Takkaaliny hidhattootaan mana isaanii keessatti ajjeefaman.

Owwaalchii kantiibaa ji'oota muraasa darbanif magaalitti bulchaa turan guyyaa kaleessaa raawwateera.

Obbo Abbabaan Dilbata galgala mana isaanii keessatti akka ajjeefaman Itti - gaafatamaan Waajjira Bulchinsaafi Nageenya Aanaa Gullisoo Obbo Tasfaa Likkaasaa BBC'tti himaniiru.

''Adda isaaniirra rasaasa lamaan bitaafi mirgarra balbala isaanii irratti dhahani,"" jedhan.

""Kan inni du'e achumatti. Ergasiimmoo mana lixanii laapitoppiifi barreeffama maqaa gaggeessitootaa qabuufi walgahiif qopheesse fuudhanii bahan,'' jechun himan. 
Lakkoofsi namoota ajjeechaa kanaan shakkaman gara jaha akka tilmaamamu maatiin qaamolee nageenyaa ajjeechaa kana qorataniif himaniiru.

Ajjeechaan kuni erga raawwate as 'namni to'atame hin jiru' kan jedhan Obbo Tasfaan qorannoon itti fufuu himu.

Gaafa Sambataa galgalallee Godina Qeellam Wallaggaa Magaalaa Gidaamii keessatti boombiin humnoota nageenyaa irratti erga darbatameen booda namoonni lama ajjeefamanii turan.

Ajjeechaa irra deddeebbiin gama Lixa Oromiyaatti raawwatun sodaa keessa seenuun hojjettonni mootummaa, daldaltonniifi qonnaan bultoonni gara giddugaleessa Oromiyaa akka baqataa jiran dhihoo BBC'tti himaniiru. 
anni kantiibaa Obbo Abbabaa Takkaaliny qarqara magaalaa Gullisoo gara Ayiraa deemsisurradha. Bakka kanas qondaaltonni mootummaa olaanoo magaalichaa hedduun ni jiraatu.

Akka haadha warraa isaanii irraa qondaaltonni odeeffatan himanitti namoonni ajjeechaa kana raawwatan uffata siviilii (kan waraanaa kan hin taane) uffataniiru. 
Ajjeechaa booda marii hawaasa waliin taasifamen nama shakkinu dhabne kan jedhan Obbo Tasfaan hawaasni akkasumas hojjettoonni mootummaa rifatuu keessa jiraachuu himu.

''Ajjeechaa booda hojjettonni baay'ee rifatanii jiru. Ajjeechaan kuni nurras hin gaha sodaa jedhu qabu. Sababa kanaaf hojjettonni magaalaa kaleessa hojii hin seenne,'' jedhan. 
Erga magaalaa bulchuu eegalanii naannoo ji'a jaha hin caalani kan jedhan Obbo Tasfaan isa dura itti gaafatamaa BLTO Aanaa Gullisoo turan jedhan.

Dhaloonni isaanii aanaadhuma bulchan kana, bakka Jaarso Birbir jedhamudha jedhan.
deeffannoo dabalataa qorattoonni maatiifi hawaasa biraa argataniin namoonni ajjeechaan shakkaman manaa bahanii daggala manaa gadi jiru seenuun gara ganda Kurfeessaa jedhamutti baqatuu isaanitu himame.

Kunis ta'u waraana kana dura ABO jala sosso'aa ture ajjeechaa kanaaf akka shakkan qondaalli nageenyaa kun BBC'tti himaniiru.

''Isaanuma jennee kan nutti shakkinu,'' jechuun kan himan Obbo Tasfaan ''Adda Bilisummaarraa kan adda bahanii kan ofii isaanii socho'aa jiran daggala keessa baay'eedha,'' jedhan.
Waggaa darbe magaalaadhuma Gullisoo keessa baankiin Daldala Itoophiyaa, Kan Hojii Gamtaa fi Baankiin Awaash hidhattootaan saamamanii turan.

Mootummaan hidhattoota ABO jala turanin saamaman jedhee ture. 
Abbaa ijoollee lamaa kan ta'an Obbo Abbabeen Dilbata galgala mana keessa televijinii ilaalaa laapitoppii isaanii irratti barreessaa akka turan himu qondaalli dubbisne.

Galgala ''sa'aatii 4 ta'uuf 10 hir'uutti manaa isa waamani. Jalqaba mucaan isaa waggaa 10 hin guunne manaa baanaan, isa ol deebisani abbaa waamnaan gadi bahe rasaasa lamaan rukutani,'' jedhan Obbo Tasfaan. 
Ajjechaan akkanaa gama Lixa Oromiyaa keessumaa yeroo MM aangootti dhufuuf jedhan eegalee itti fufeera.

Kana dura qondaalli nageenyaafi kan dhaaba ODP Godina Qeellam Wallaggaa ajjeefamaniiru. Ji'oota muraasa dura immoo kantiibaan magaalaa Dambi Dolloo shugguxiidhaan rukutamanii lubbuun hafaniiru.
Gama kaaniin immoo kantiibaan magaalaa Naqamtee dhimma rakkoo nageenyaan wal qabatee komaand Postiidhaan hidhaa seenuun isaanii ni yaadatama.

Rakkoo nageenyaa gama Lixa Oromiyaa jiru hiikuuf mootummaan waraana kan bobbaase yoo ta'u turtii keessa garuu ajjeechaan itti fufeera.

Ajjeechaa kanaaf hawaasni waraana duraanii ABO bosonatti hafe dabalatee kan mootummaallee ni qeeqa. ",politics
1571,"Guyyaa kaleessaa [Sambata] galgala keessaa naannoo sa'aatii tokkoo fi walakkaa Godina Qeellam Wallaggaa magaalaa Gidaamii keessatti namoonni lama rasaasaan ajjeefamuu jiraattonni BBC'tti himan.

""Magaala keessa dhukaasatu ture, kana gidduutti kan isaan ajjeefaman. Qaama ajjeese ammoo adda baafachuu hin dandeenye,"" jedhan jiraataan magaalatti nageenya isaaniif sodaatanii maqaan isaanii akka hin eeramne gaafatan.

Namoonni ajjeefaman tokko jiraataa magaalaa Gidaamii ganda 01 kan ta'an Obbo Nagaash Fufaa kan jedhaman yoo ta'u kan lammataa ""baadiyyaa Qeellam irraa dhufan, eenyummaa isaani hin beekne,"" jedhu jiraataan kun.

Namoonni ajjeefaman lamaan Nagaash Fufaa fi Yaa'iqoob Tolaa akka jedhaman bulchaan Aanaa Gidaamii Obbo Dassaalenyi Tujubaa BBC'f mirkaneessanii jiru.
""Naannoo mana Obbo Nagash Fufaatti galgala poolisii humna addaa fi raayyaa ittisa biyyaa hojii paatroolii irra turan irratti boombiin dhukaafame, qawweenis itti dhuka'e,"" jedhu Obbo Dassaalenyi.

Qaamni boombii darbates ta'e dhukaasa bane eenyu akka ta'e hin beeknu, kan irratti darbatamee fi itti dhukaafame garuu qaama mootummaatti jedhan.

Namoonni ajjeefaman rasaasa eenyuun akka du'an wanti beekame hin jiru jedhan.

""Yeroo dhukaasni jiru rasaasni ebelu ebelu jettee hin filattu, kan qaamni mootummaa ofirraa ittisuuf dhukaaseenis ta'uu mala, kan jara jalqaba dhukaasa baneenis ta'uu mala"" jedhan.

Koreen waajjira poolisii irraa dhaabbate akka namoonni kun itti ajjeefaman qulqulleessaa jiraachuus himaniiru.
Rakkoo nageenyaa naannoo sana jiru irraa kan ka'e namni sodaatee sa'aatii tokko osoo hin guutiin waan manatti galuuf maaltu akka uumame baruu hin dandeenye jedhan jiraataan dubbifne.

Jiraataan magaalaas ta'e baadiyyaa yaaddoo guddaa keessa jira, daldalaan magaalattii keessaa baqataa jira, qotee bulaan ammoo baadiyyaa irraa magaalaatti baqataa jira jedhu.

Ganama reeffi isaanii kan argame Obbo Nagaash daldalaa beekamaa akka ta'aniifi magaalaa Finfinneetti mana ijaarrataa akka turan jiraataan kun BBC'tti himaniiru.

""Mana amantaa keessattis tajaajiladha, nama nagaa siyaasa keessaa qooda tokko hin qabnedha,"" jedhu.

Aanaan Gidaamii aanaalee Godina Qeellam Wallaggaa loltoonni duraanii Adda Bilisummaa Oromoo waamicha araaraa didanii bosonatti hafan keessa socho'an keessaa tokko.

Wayita ammaa mootummaan humna waraanaa bobbaasee loltoota kana dhabamsiisuuf yaalii gochaa kan jiru yoo ta'u, loltoota mootummaa hojii kanaaf achitti ramadaman irratti komiin yoo ka'u ni dhagaahama.

Gama kaaniin loltoota duraanii ABO bosonatti hafan irrattis komiin ni dhagaa'ama.
Uummatni naannicha nagaa dheeboteera kan jedhan jiraataan BBC'n dubbise kun, ""nagaan gidduu qaama hidhate kana lamaaniitti hin bu'u taanaan uummati gara itti goru dhabeera,"" jedhan.

Wayita ammaa magaalaa Gidaamii keessa kan socho'aa jiru qaama nageenyaati kan jedhan jiraataan kun, ""karaa nagaa furuudhaaf hin yaalamu yoo ta'e, haala biraatiin wanti furamu waan jiru hin fakkaatu,"" jedhan.

Jiraataa magaalaa Gidaamii kan ta'anii fi wayita ammaa sodaa nageenyaaf Finfinneetti baqatanii kan jiran qotee bulaan maqaan isaanii akka hin dhahamne gaafatan biraan ""yeroon uummanni keenya cunqursaa guddaa keessa jiru amma,"" jedhan.

""Meeshaan inni tokko guyyaa ajjeesa, inni kan biraan ammoo halkan ajjeesa, uummatni keenya kana jidduutti dararamaa jira,"" jedhan.

Godinaaleen lixa Oromiyaa omisha bunaan beekama kan jedhan namni kun ""qotee bulaan laga bunaa lixee aramachaa hin jiru, midhaan qotee jiraachuus hin dandeenye,"" jedhu.

Kanaaf jecha baay'inaan gara magaalaatti godaanaa jira jedhu. ""Waan amma harkaa qabu yoo fixate bara itti aanu carraan motummaarraa deeggarsa nyaataa eeguu bal'aadha,"" jedhan.

Daldalaanis Finfinnee dhufee achi deebi'ee daldaluu waan hin dandeenyeef magaalattii dhiisee baqateera jedhan.

""Namnumti kaleessa ajjeefaman kun mataan isaanii Finfinneetti galuuf mana ijaarrataa turani,"" jedhu.

Daldalaan liqaa baankiirraa liqeeffatee ittiin hojjetaa ture daldalee deebisuu waan hin dandeenyeef rakkoo dabalataaf saaxilamaa jiraachuus himu.

Namni hojjetaa hin jiru, ijoollees barsiifataa hin jiru egereen keenya dukkana ta'ee nutti mul'ata jedhu jiraataan kun.
Uummanni aanaalee godina Qeellam Wallaggaa fi lixa Wallaggaa hedduun rakkoo guddaa keessa jiru, garuu ammoo rakkoo isaaniillee gadi bahanii dubbatachuu hin dandeenye jedhu jiraataan kun.

""Qaama tokkotti iyyachuu hin dandeenye, qaama lamaan jiru keessaa inni tokko barcuma qaba, inni tokko barcuma hin qabu, inni barcuma qabus ni ajjeesa, inni barcuma hin qabnes ajjeesaa jira sababa ta'eef qaama itti iyyannu wallaallee jirra,"" jedhan.

""Yoo namni tokko mootummaatti siqee dubbate, warra bosona jirantu irratti tarkaanfii fudhata, yoo warra ABO'n bakka bu'a jedhutti siqee dubbate mootummaatu tarkaanfii irratti fudhata.""

""Uummati kana keessatti abjuu keessa jira, waan qabatu dhabee akka nama bishaan nyaatee ta'ee jira,"" jedhu jiraataan kun.

""Kana gidduutti namni carraa hidhamuullee hin argatu, harka saddeettama carraa ajjeefamuutu isa eeggata,"" jedhan.

""Inni guyyaa dhaqus manaa gadi fuudhee ajjeessaa, inni halkan dhaqus manaa gadi fuudhee ajjeesa. Uummanni daabboo gararraa fi gajjallaan ibiddi itti boba'u ta'e, karaa lachu gubate jechuudha,"" jedhu.

Warroota kana lamaan humni ittisu ykn dhiibbaa irratti godhu addunyaan yoo jiraate malee bakka qaamni lamaan jiranitti uummanni gadi bahee rakkina isaa dubbatachuu hin danda'u jedhu.

Mootummaan addunyaa ykn qaamni biraa yoo furmaata nuu barbaade malee ""warra kana lamaan irraa furmaata arganna abdii jedhu hin qabnu"" jedhu.

Ofii isaanii maatii miseensa sagal qabu akka bulchan kan himan namni kun, hojii qonnaa isaanii dhiisanii Finfinneetti baqatani.

""Bara dhufu mootummaan deeggarsa nyaataa nutti fe'uun isaa waan oolu miti"" jedhan.

""Duraanis jijjiiramni amma dhufe kun akka dhugoomu takka qe'eerraa baqataa, takka deebi'aa jiraachaa turre, erga jijjiiramichi dhufee booda hafuura baafanne gaafa jennu ammoo ittuu itti caale"" jedhu jiraataan kun.

""Keessuma erga mootummaan aanga'oota aanaalee Godina Qeellam Wallaggaa fi Wallagga Lixaa duraan turan hojiirraa ari'ee, namoota bakka adda addaa irraa coree ramadeen booda duutis, godaansis uummata keenyatti hammaate,"" jedhu.
Bulchaan aanaa Gidaamii Obbo Dassaalenyi Tujubaa rakkoo jiraattonni himatan hin haalle. Erga ji'oota jaha as garuu jijjiiramni jira jedhu.

""Uummata mariisifnee, waliin dubbannee haa xinnatus guddatus jijjiiramni jira. Nagaa fi tasgabbiin fooyya'eera, dhibbaa dhibbatti furameera jechuun hin danda'amu"" jedhu.

Haa ta'u malee qaamni nageenyaa uummatarraan rakkoo gahaa jira kan jedhu sirrii miti jedhu. ""Eenyu nageenya jeeqaa akka jiru ifatti beekamadha"" jedhan.

""Qaamni nageenyaa uummata tiksa malee uummata hin miidhu. Namni dhaaba fedhe deeggaruu, karaa nagaa siyaasa isaas gaggeeffachuu ni danda'a,"" jedhu.

""Hidhatanii socho'uun garuu seeraanis eeyyamamaa miti"" jedhan.

Mootummaan Naannoo Oromiyaa bara 2012 eegalame kana keessa guutummaatti hidhattoota naannoo Oromiyaa keessa socho'an nan dhabamsiisa jedhee ibsa kennuun isaa ni yaadatama.",politics
1572,"odina Wallaga Bahaa aanaa Saasiggaatti miseensotni Raayyaa Ittisa Biyyaa (RIB) nageenya kabachiisuuf bahan lama tahuun dubartii tokko gudeeduun himataman, hidhaan adabaman.

Miseensotni RIB kunneen gaafa ALI Amajjii 17/2011 (torban sadiin dura) halkan keessaa sa'aatii jahatti mana dubartii miidhamtuu abbaa manaa qabdu deemuun, yakka gudeeddii irratti raawwachuu, Abbaan Alangaa Waajjira Haqaa aanaa Saassigaa obbo Shibbiruu Taaddasaa BBCtti himaniiru.
Miseensotni raayyaa yakkicha raawwatan jedhaman Mahaammad Nuuruu fi Kaffaaloo Taklee miseensa RIB nageenya daangaa Oromiyaa fi Benishaangul kabachiisuuf bobba'aniiti.

Naannittiin to'annoo komaandi postii ittisa biyyaa jala kan jirtu yoo tahu, imaanaa itti kenname dagachuun fedha foonii isaanii guuttachuuf bakka abbaan warraa jirutti dirqisiisanii gudeeduu himan.

Miidhamtuun kun umuriin ishee waggaa 24-25 taha kan jedhe abbaan alangaa, haadha daa'ima tokkoo tahuus himaniiru.

Loltootni kunneen jalqaba mana miidhamtoota kanneenii deemuun, 'namni hin beekamne mana kee bula' jechuun abbaa warraa dhiitanii gadi baasuun, haadhawarraa isaa immoo bakkee naannoodhuma manasheetti dabareedhaan gudeeduu ragaadhaanis mirkaneesineerra jedhan Obbo Shibbiruun.
Yakki loltoota kanaan raawwatame, akkaataa danbii raayyaa ittisa biyyaattis dhaabbaticha waan bakka hin buuneef akkuma yakkamaa kaanii isaan irrattis ol'aantummaan seeeraa mirkanaa'uu qaba jechuun, hoggansi raayyaa ittisaa naannicha jiru shakkamtoota dabarsee nuuf kenne kan jedhan ammoo, Abbaa Adeemsa qorannoo Yakkaa fi murtii Haqaa kennisiisaa aanaa Saasiggaa Saajin Olaanaa Dimbaashaa Tarfaasaati. 
Shakkamtootni lamaan himata lamaan kan himataman yoo tahu inni jalqabaa Seera Ittisa Yakkaa 1996 keewwata 620/ 2D darbuun gareen gudeeddii raawwachuu yoo tahu, inni lammaffaan ammoo keewwata 604 fi 605 irra darbuun mana jireenyaa namaa sarbuu kan jedhudha jedhan Obbo Shibbiruun.

Bu'uuruma kanaanis manni murtii aanaa Saassiggaa ragaa bitaa fi mirgaa erga ilaaleen booda himata 1ffaa jalatti shakkamtootni lamaan yakkamtoota tahanii waan argamaniif hidhaa cimaa waggaa 11'n akka adabaman murteesseera.

Himata 2ffaa jalattis shakkamtootni hidhaa cimaa waggaa sadiin akka adabaman murtaa'uun walumaagala hidhaa cimaa waggaa 14'n adabeera.

Yakkamtootni lamaan mana hidhaa Godina Wallagga Bahaa galaniiru.

Saajin Dimbishaa Tarfaasaa hawwaasa naannichaa caalaa namoota hubannaa seeraa qabaniifi seera kabachiisuu qaban tahanii osoo jiranii imaanaa uummataa fi biyyaa dagachuun yakka hojjechuun isaanii yakkicha adda taasisa jedhan.
Miidhamtuun kun mana yaalaatti yaalii kan argatteefi dhukkuboota daddarbaa irraa bilisa tahuu kan himan Obbo Shibbiruun osoo ijaan ilaaluu haadha warraa isaa lama tahanii gudeeduun isaanii miidhaa xiinsammuu abbaa warraas tahe maatii irrati qabaachu danda'as jedhan.

Bakkeewwan garaagaraatti RIB Itoophiyaa yakka gudeeddii fi ajjeechaan yeroo garaagaraa ni komatama.

Ajajaa Ittaanaa Walii Galaa Humna Waraanaa Itoophiyaa Janaraal Birhaanuu Julaa ''Ani as taa'ee uummanni Oromoo namni tokkoyyuu badiisaa malee akka rukutamu akka ajjeefamu, hin barbaadu. Warri ana jala jirummoo hordooffii kootiin hojjeta.

Kanaaf namni kamuu yoo balleesse seeraan ni gaafanna jechuun BBCtti himaniiru. ",politics
1573,"Muummee ministiraa Dooktar Abiy Ahimad daawwii isaanii Iikwaatooriyaal Giinii xumuruun gara Afrikaa Kibbaa imalan.

Dooktar Abiy turmaata isaanii Iikwaatooriyaal Giinitiin mootummaa biyyattiirraa badhaasa niishaanii kabajaa argataniiru.

Muummee ministiraa Dooktar Abiy Ahimadii fi preezdaantiin Iikwaatooriyaal Giinii Tewoodoor Obaamiyaang waliigaltee dameewwan misooma aadaa fi tuuriizimii walii mallatteessaniiru.

Dooktar Abiy turmaata isaanitiin iddoo bashannana magariisaa, oomisha boba'aa biyyattii daawwataniiru.

Dooktar Abiy Muddee 28 fi 29,2012 Riippabliika Giinii daawwachuun, eda galgala Iikwaatooriyaal Giinii galuun daawwii isaanii xumuranii gara Riippabliika Afrikaa Kibbaa imalaniiru.",politics
1574,"Rakkoo nageenyaa Lixa Oromiyaatti mudate jaarsummaan furuuf jilli jaarrolee qaamolee hawaasaa adda addaa irraa walitti dhufe gara lixa Oromiyaa imalee deebi'eera.

Miseensa jila kanaa kan ta'e injinar Masfin Abbabaa BBC'tti akka himetti jilli kun daldaltoota, abbootii Gadaa, abbootii amantaafi kanneen biroo of keessaa qaba.

Dursa jiraattota magaalaalee lixa Oromiyaa akka Naqamtee, Gimbii fi Dambi Doolloo waliin mari'annee, jaarroleen yaadaafi gaaffii jiraattonni qaban dhaggeeffataniiru jedha injinar Masfin. 
Itti aansuun Gidaamitti hoggana waraana Bilisummaa Oromoo waliin mari'atame kan jedhu injinar Masfin, ""itti baha marii kanaa ammatti dubbachuu hin danda'u, mootummaafi ABO'n kan ibsan ta'a"" jedha.

""Garuu karaa irrattis ta'e achitti osoo rakkoon tokko nu hin mudatiin nagaan deemnee nagaan deebine"" jedha.

Mariin kun milkaa'aa ture jechuun ni danda'amaa jennee gaaffii gaafanneef, kana kan himu jaarrolee ta'uufi ammatti kanarratti yaada kennuu akka hin dandeenye nutti himeera.

""Marichi al tokkotti kan goolabamu osoo hin taane itti fufinsaan kan mari'atamu ta'uu danda'a"" jedha.

Jaarrolee jaarsummaaf garas imalan keessaa tokko kan ta'an manguddoo Sheek Haajii Ibiraahiim marii hawaasa waliin magaalota gara garaa keessatti taa'ame irratti gaaffileen mirgaa hedduu ka'uu BBC'tti himaniiru.

""Bu'uuraaleen misoomaa akka ijaaraman, mirgi Oromummaa akka kabajamu, mirgi sabaaf sab-lammii isaan keessa jiranii akka eegamu mootummaatti nuu himaa jedhanii nu gaafatani"" jedhu Sheek Haji Ibiraahim.

Loltootafi hogganoota Waraana Bilisummaa Oromoo waliinis mari'anne kan jedhan Sheek Haji Ibiraahim, ""hogganni keenya ol jira waan ta'eef isaan waliin mari'achuu qabdu"" deebii jedhu akka argatan dubbatu.

""Gaafa gallu seeraan galle, ega gallee illee biyya keenyatti galle, ammas biyya keenya keessa jiraannaa, akka lammii kamiitittuu mirgi keenya eegamee jiraachuu qabna"" yaada jedhu loltoota irraa dhagahuus nutti himaniiru.
Mirgi Oromoo waggoota dheeraaf sarbamaa ture, bifa saniin akka itti fufu hin barbaannu, mirgi Oromoo eeggamuu qaba. Kana yoo jennu garuu, nutu kana himata osoo hin taane hoggana keenya ol jiru waliin dubbattanii waliigalteerra gahuu dandeessu"" nuun jedhani jedhu.

""Osoo ala jirruu waliigalteen hoggana keenyaafi pireezidantii MNO Obboo Lammaa Magarsaa gidduutti ta'e maaf raawwatuu dhabe"" jechuun loltoonni gaaffii kaasuus himaniiru.

Sun raawwatuu dhabuun rakkoo adda addaaf ka'umsa ta'aa akka jiru himaniiru jedhan.

Dubbi himaan mootummaa Naannoo Oromiyaa Obbo Admaasuu Daamxoo ibsa OBN'f kennaniin jaarroliin gara lixa Oromiyaa imalan saamamanii, reebamanii jaarsummaanis gufachuu himaniiru.

Godina Qeellam Wallaggaa aanaalee 9 keessatti meeshaan waraanaa waajira poolisiitii saamameera kan jedhan Obbo Admaasuun, gandoota 1000 keessatti ammoo caasaan mootummaa diigamee caasaa haaraan bakka buufamaa jiraachuu himaniiru.

Kunis uummanni tajajila si'ataa akka hin arganne godhaa jira jedhan.

Dhimma kana kan gaafanne Sheek Haji Ibraahiim, ""nuyi nama reebame hin agarre, kabajaan dhaqnee kabajaan galle"" jedhu.

""Marii keenyarraa wanti hubanneefi irratti wal taane gamni lachuu nagaa akka barbaadudha"" kan jedhan Sheek Haaji Ibiraahim, Guyyoota muraasa gidduutti mootummaafi hogganoota ABO walitti fidanii akka mari'atanis nutti himaniiru.",politics
1575,"Manni Maree Bakka Buhoota Ummataa Ameerikaa preezdaant Traamp Iiraan irratti waraana labsuuf qaban akka daanga'u mirkaneesse.
Murteen darbe kun Demokraatota biratti sagalee caalmaan fudhatama argatus, Rippaablikaanota biratti ammoo fudhatama dhabeera.
Akka seera Ameerikaatti haala addaatin haleellaan Ameerikaa irra yoo ga'e waraana Iiraan waliin raawwatamurratti murtee dabarsuuf aangoo kan qabu koongireesiidha.
Ammatti Ameerikaas ta'e Iiraan karoora waraana waliinii qabaachuu ifatti ibsuu baatanis tarkaanfiiwwan tibbana fudhataman waraanaa gadi miti.
Tarkaanfiin Ameerikaan torbee darbe jeneraala Iiraan irratti fudhatte Ameerikaan humna fayyadamtee haleellaa raawwachuu ishee kan mul'iseedha.
Waraanni Iiraan waliinii murtee koongireesiin malee akka hin raawwatamnee fi atakaaroon Iiraan waliinii akka dhaabbatu jedhamee ture.
Labsiin kun haleellaan addaa yoo Ameerikaa irra gahe bifa addaan tarkaanfitti seenuun akka dandahamuu fi haalli akkasii yoo mudate koongirasii eeyyamsiisuun dirqama akka hin taane kaaha.
Labsiin kun akkaataa ‘Walii galtee aangoo waraana labsuu idil-addunyaa kan bara 1973tiinh kan qophaa'edha.
Miseesonni Demokraatootaa fi Riippaablikaanotaa murtee darbe irratti ammallee yaada isaanii dhiyeessaa jiru.
Preezdaant Traamp fuula Twiitarii isaanii irratti yaada barreessaniin Rippaablikaanoonni murtee kan akka morman abdiin qaba jedhaniiru.
Jeneraal Sooleemaaniin haleellaa cimaa fudhachuuf karoora qabaachuu fi Imbaasii Ameerikaa Baagdaaditti argamu irratti xiyyeeffatanii waan turaniif dursinee dhaabsiisuun keenya tarkaanfii sirriidha jedhan.
Seera baaftonni Rippaablikaanotaa hedduun Traamp cinaa akka dhaabbatan himameera.",politics
1576," Muummee ministiraa Dooktar Abiy Ahimad daawwiin Afrikaa Kibbaatti taasisan hariiroon biyyoota lamaanii gara tumsa tarsiima'aatti kan ceesisu ga'ee olaanaa kan qabaatu ta'uu Afrikaa Kibbaatti Ambaasaaddarri Ityoophiyaa Dooktar Shifarraaw Jaarsoon himan.

Ambaasaaddarichi turtii Faanaa Broodkaastiing Koorporeet waliin taasisaniin akka beeksisanitti, daawwiin muummee ministiraa hariiroo biyyoota lamaanii ni cimsaan eegama.

Muummee ministiraa FDRI Dooktar Abiy Ahimad affeerraa preezdaantii Afrikaa Kibbaa Siiriil Raamaafoozaatin booruu eegalanii guyyootii lamaaf biyyattii ni daawwatu.

Muummee ministiraa dhimmoota addaddaarratti hoggantoota biyyattii olaanoo waliin ni mari'atu jedhameet eegamas jedhaniiru ambaasaaddarichi.

Ityoophiyaanota Afrikaa Kibbaa jiraatan waliinis ni mari'atu.

Muummee ministiraa lammiileen kanneen gaaffii kaasaniif deebii akka argatan hoggansa biyyattii dhimmi ilaallatu waliin nji mari'atu.

Dooktar Abiy istaadiyamiitti ummata waliin ni mari'atu jedhan.

Haaylayyasuus Makoonnantu gabaase.",politics
1577,"areen hidhattoota Alshabaab dohinsa boombii magaalaa guddoo Somaaliyaa Moqaadishootti qaqqabe itti gaafatamummaa fudhachuu beeksise.

Haatahuti Ejansiin Nageenya Biyyaalessaa Somaaliyaa miidhichi biyya biroof karoorfamee kan raawwatame tahuu ibseera.

Miidhichi buufata sakkatahinsa Dhiha Kibba magaalitti kan raawwatame yoo tahu, miidhaa boombii konkolaatti hidhaamee qaqqabeen waggaa lama as aardii Afrikaatti lubbuu namoota hedduu galaafatameera.

Dubbi himaan Alqaayidaa Sheek Alii Mahaammad Raagee ergaa sagaleen dabarsaniin akka ibsanitti, miidhaan qaqqabe konkolaatoota loltoota Tuurkii fi hidhattoota Apoosteet irratti kan xiyyeeffate ture jedhan.

Bulchiinsa mootummaa Somaaliyaa tohachuuf waggoota kudhaniif  qabsoo gaggeessaa kan jiru Alshabaab magaala guddoo biyyatti Moqaadishootti irra deddeebiin miidhaa qaqqabsiiseera.",politics
1578,"Preezdaantiin FDRI duraanii Dooktar Mulaatuu Tashooman mootii Saawdii Arabiyaa Salmaan Biin Abdul Aaziiz Al Saahud waliin marihatan.
 
Dooktar Mulaatuu Tashooman mootii Saawdii Arabiyaa fi eegduu olaanaa masjiidota qulqulluu lamaanii mootii Salmaan Biin Abdul Aaziiz Al Saahud waliin magaalaa Riyaad masaraa Al Yaamamaatti marihataniiru.
 
Turmaata isaanitiin hariiroo Ityoophiyaa fi Saawdii Arabiyaa cimsuuf marihataniiru.
 
Maricharrattis Riyaaditti Ambaasaaddarri Ityoophiyaa Abdulaaziiz Ahimad, ministirri Ministeera Dhimma Alaa Saawdii Faysal Biin Faarhaan Biin Abdullaah, ministir deettaa fi miseensi kaabinee akkasumas gorsaan dhimma nageenya biyyoolessaa Dooktar Musaahaad Biin Muhaammad Al Aybaan, ministir deettaan dhimmoota Saawdii Arabiyaa fi Afrikaa Ahimad Qaaxaan hirmaataniiru.
",politics
1579,"Manni murtii Sudaan hojjetoota Tika Nageenyaaa 27 irratti murtee duhaa dabarse.
Barsiisoota yeroo mormii uummataa toohannoo jala oolaan haala sukkanneessaa taheen kanneen ajjeesan  hojjettoota  Tika Nageenyaa Sudaan  27 irratti adabbiin murtoo duhaa darbe.

Manni murtii Sudaan hojjettoota Tika Nageenyaa yakka ajjeechaa sukkaneessaa raawwatan 27 irratti murtee duhaa, shakkamtoota 4 irratti adabbii hidhaa umurii guutuu hanga waggaa 3 fi shakkamtoota 7 ammoo bilisan gaggeessee jira.

Mormii ummataa jalqaba bara Faranjootaa 2019 Preezdaantii biyyaattii Oomaar Albashir irratti bahameen barsiisoonni toohannoo jala oolaan humna nageenyaan mana hidhaatti ajjeefamaniiru.

Preezdaantiin duraan Sudaan Oomaar Albashir yakka malaanmaltummaa raawwataniin giddugala jijjiirrama hawaasummaa keessa waggaa lamaaf akka turan itti murtaaheera.

Akkasumas manni murticha Oomaar Albashir yakka malaanmaltummaa fi jijjiirraa maallaqaa seeraa alaa raawwataniin adabbii cimaa waggaa lamaan adabuun isaa ni yaadatama.
",politics
1580,"Hogganaan olaanaa shororkeessaa Alshabaab haleellaa humna xiyyaaraan ajjeefame.  Loltoonnii Soomaliyaa fi Ameerikaa haleellaa humna xiyyaaraa garee shororkeessaa Alshabaab irratti raawwataaniin hogganaa olaanaa shororkeessaa ajjeefamu himame.

Haleellaa humna xiyyaaraa kan qaqqabsiisan loltoonnii Soomaliyaa fi Ameerikaa bala dhohinsa boombii Moqqaadishootti mudateen yoo xiqqatee lubbuun namoota 79 yoo darbuu namoonni 149 madahuun wal qabateeti jedhame.

Haleellaa humna xiyyaaraa qaqqaabeen hogganaan olaanaa shororkeessaa ajjeefamuullee lubbuu lammiilee nagaa irra miidhaan hin qaqqabnee jedhameera.

Nageenyi Soomaaliyaa haga tasgabbaahutti motummaan Soomaaliyaa fi Ameerikaa wal waraansa garee shororkeessaa Alshabaab waliin taasisaan akka itti fufaan himameera.",politics
